Anio,Semana,Entidad,Padecimiento,Casos_semana,Acumulado_hombres,Acumulado_mujeres,Acumulado_anio_anterior
2019,13,Zacatecas,Depresión,27,107,333,322
2019,13,Zacatecas,Parkinson,1,6,6,15
2019,13,Zacatecas,Alzheimer,0,2,3,3
2019,14,Aguascalientes,Depresión,37,111,246,530
2019,14,Aguascalientes,Parkinson,0,9,6,21
2019,14,Aguascalientes,Alzheimer,0,2,4,7
2019,14,Baja California,Depresión,104,362,813,1180
2019,14,Baja California,Parkinson,4,42,44,46
2019,14,Baja California,Alzheimer,6,13,24,20
2019,14,Baja California Sur,Depresión,9,62,128,227
2019,14,Baja California Sur,Parkinson,3,10,4,6
2019,14,Baja California Sur,Alzheimer,0,1,0,6
2019,14,Campeche,Depresión,21,86,203,401
2019,14,Campeche,Parkinson,0,6,4,17
2019,14,Campeche,Alzheimer,0,4,4,7
2019,14,Coahuila,Depresión,36,88,263,262
2019,14,Coahuila,Parkinson,15,50,31,14
2019,14,Coahuila,Alzheimer,1,4,20,8
2019,14,Colima,Depresión,32,98,340,352
2019,14,Colima,Parkinson,1,10,15,30
2019,14,Colima,Alzheimer,0,1,1,15
2019,14,Chiapas,Depresión,24,107,275,394
2019,14,Chiapas,Parkinson,3,32,17,50
2019,14,Chiapas,Alzheimer,2,5,10,11
2019,14,Chihuahua,Depresión,287,769,1857,2426
2019,14,Chihuahua,Parkinson,6,78,62,150
2019,14,Chihuahua,Alzheimer,6,25,40,46
2019,14,Ciudad de México,Depresión,307,1298,3584,4148
2019,14,Ciudad de México,Parkinson,7,288,267,138
2019,14,Ciudad de México,Alzheimer,4,21,30,43
2019,14,Durango,Depresión,118,285,962,1116
2019,14,Durango,Parkinson,5,18,24,66
2019,14,Durango,Alzheimer,0,5,12,16
2019,14,Guanajuato,Depresión,60,150,572,803
2019,14,Guanajuato,Parkinson,2,24,14,38
2019,14,Guanajuato,Alzheimer,1,7,10,17
2019,14,Guerrero,Depresión,43,101,340,407
2019,14,Guerrero,Parkinson,1,12,13,23
2019,14,Guerrero,Alzheimer,0,0,0,6
2019,14,Hidalgo,Depresión,35,134,465,553
2019,14,Hidalgo,Parkinson,1,12,16,39
2019,14,Hidalgo,Alzheimer,0,10,10,12
2019,14,Jalisco,Depresión,206,666,1654,2667
2019,14,Jalisco,Parkinson,12,91,85,212
2019,14,Jalisco,Alzheimer,3,20,46,73
2019,14,México,Depresión,159,462,1458,2335
2019,14,México,Parkinson,7,76,71,96
2019,14,México,Alzheimer,3,15,23,22
2019,14,Michoacán,Depresión,89,261,659,1022
2019,14,Michoacán,Parkinson,8,31,30,73
2019,14,Michoacán,Alzheimer,1,10,14,23
2019,14,Morelos,Depresión,62,123,472,462
2019,14,Morelos,Parkinson,6,42,29,65
2019,14,Morelos,Alzheimer,1,10,12,19
2019,14,Nayarit,Depresión,30,260,649,463
2019,14,Nayarit,Parkinson,1,17,10,31
2019,14,Nayarit,Alzheimer,3,8,17,36
2019,14,Nuevo León,Depresión,100,341,846,763
2019,14,Nuevo León,Parkinson,5,48,39,77
2019,14,Nuevo León,Alzheimer,3,19,19,46
2019,14,Oaxaca,Depresión,26,91,287,339
2019,14,Oaxaca,Parkinson,6,19,29,31
2019,14,Oaxaca,Alzheimer,5,10,8,10
2019,14,Puebla,Depresión,67,225,508,504
2019,14,Puebla,Parkinson,6,26,38,72
2019,14,Puebla,Alzheimer,3,6,14,17
2019,14,Querétaro,Depresión,15,60,210,190
2019,14,Querétaro,Parkinson,3,10,12,11
2019,14,Querétaro,Alzheimer,1,6,5,10
2019,14,Quintana Roo,Depresión,35,72,273,211
2019,14,Quintana Roo,Parkinson,2,8,4,18
2019,14,Quintana Roo,Alzheimer,0,3,6,5
2019,14,San Luis Potosí,Depresión,45,198,597,828
2019,14,San Luis Potosí,Parkinson,2,20,17,65
2019,14,San Luis Potosí,Alzheimer,1,6,6,9
2019,14,Sinaloa,Depresión,89,260,847,1311
2019,14,Sinaloa,Parkinson,10,54,74,126
2019,14,Sinaloa,Alzheimer,7,24,45,67
2019,14,Sonora,Depresión,44,96,412,472
2019,14,Sonora,Parkinson,5,32,27,71
2019,14,Sonora,Alzheimer,2,13,20,17
2019,14,Tabasco,Depresión,27,100,388,454
2019,14,Tabasco,Parkinson,4,20,9,27
2019,14,Tabasco,Alzheimer,2,9,14,7
2019,14,Tamaulipas,Depresión,79,434,851,1568
2019,14,Tamaulipas,Parkinson,5,32,35,102
2019,14,Tamaulipas,Alzheimer,5,24,21,55
2019,14,Tlaxcala,Depresión,12,27,117,153
2019,14,Tlaxcala,Parkinson,3,14,8,16
2019,14,Tlaxcala,Alzheimer,2,2,2,3
2019,14,Veracruz,Depresión,160,457,1433,1519
2019,14,Veracruz,Parkinson,10,100,78,174
2019,14,Veracruz,Alzheimer,5,22,52,40
2019,14,Yucatán,Depresión,37,97,396,443
2019,14,Yucatán,Parkinson,2,10,11,30
2019,14,Yucatán,Alzheimer,2,5,4,6
2019,14,Zacatecas,Depresión,52,120,372,337
2019,14,Zacatecas,Parkinson,3,6,9,15
2019,14,Zacatecas,Alzheimer,2,2,5,4
2019,15,Aguascalientes,Depresión,39,119,277,560
2019,15,Aguascalientes,Parkinson,5,13,7,23
2019,15,Aguascalientes,Alzheimer,1,3,4,7
2019,15,Baja California,Depresión,97,381,891,1278
2019,15,Baja California,Parkinson,5,44,47,51
2019,15,Baja California,Alzheimer,5,15,27,20
2019,15,Baja California Sur,Depresión,29,68,151,240
2019,15,Baja California Sur,Parkinson,1,11,4,7
2019,15,Baja California Sur,Alzheimer,0,1,0,6
2019,15,Campeche,Depresión,25,93,221,435
2019,15,Campeche,Parkinson,1,6,5,23
2019,15,Campeche,Alzheimer,0,4,4,7
2019,15,Coahuila,Depresión,40,100,291,287
2019,15,Coahuila,Parkinson,6,52,35,15
2019,15,Coahuila,Alzheimer,0,4,20,8
2019,15,Colima,Depresión,44,103,379,371
2019,15,Colima,Parkinson,0,10,15,32
2019,15,Colima,Alzheimer,0,1,1,19
2019,15,Chiapas,Depresión,17,108,291,428
2019,15,Chiapas,Parkinson,1,32,18,57
2019,15,Chiapas,Alzheimer,2,5,12,14
2019,15,Chihuahua,Depresión,248,850,2026,2621
2019,15,Chihuahua,Parkinson,9,82,67,159
2019,15,Chihuahua,Alzheimer,7,28,44,49
2019,15,Ciudad de México,Depresión,435,1459,4019,4548
2019,15,Ciudad de México,Parkinson,38,324,314,141
2019,15,Ciudad de México,Alzheimer,6,23,35,47
2019,15,Durango,Depresión,101,311,1039,1197
2019,15,Durango,Parkinson,3,19,27,76
2019,15,Durango,Alzheimer,1,6,12,17
2019,15,Guanajuato,Depresión,83,165,640,868
2019,15,Guanajuato,Parkinson,4,26,16,45
2019,15,Guanajuato,Alzheimer,1,7,11,17
2019,15,Guerrero,Depresión,32,106,368,417
2019,15,Guerrero,Parkinson,2,13,14,24
2019,15,Guerrero,Alzheimer,0,0,0,8
2019,15,Hidalgo,Depresión,62,147,514,603
2019,15,Hidalgo,Parkinson,2,14,16,41
2019,15,Hidalgo,Alzheimer,1,10,11,13
2019,15,Jalisco,Depresión,182,711,1791,2848
2019,15,Jalisco,Parkinson,9,96,89,228
2019,15,Jalisco,Alzheimer,7,22,51,77
2019,15,México,Depresión,165,506,1605,2540
2019,15,México,Parkinson,10,83,77,101
2019,15,México,Alzheimer,1,16,23,22
2019,15,Michoacán,Depresión,63,289,704,1111
2019,15,Michoacán,Parkinson,4,32,33,76
2019,15,Michoacán,Alzheimer,6,10,20,25
2019,15,Morelos,Depresión,77,137,535,503
2019,15,Morelos,Parkinson,3,43,31,67
2019,15,Morelos,Alzheimer,0,10,12,19
2019,15,Nayarit,Depresión,36,277,668,491
2019,15,Nayarit,Parkinson,0,17,10,32
2019,15,Nayarit,Alzheimer,2,8,19,37
2019,15,Nuevo León,Depresión,118,378,927,852
2019,15,Nuevo León,Parkinson,8,51,44,85
2019,15,Nuevo León,Alzheimer,3,19,22,51
2019,15,Oaxaca,Depresión,26,97,308,355
2019,15,Oaxaca,Parkinson,2,20,30,33
2019,15,Oaxaca,Alzheimer,0,10,8,10
2019,15,Puebla,Depresión,50,245,534,539
2019,15,Puebla,Parkinson,1,26,40,74
2019,15,Puebla,Alzheimer,0,6,14,17
2019,15,Querétaro,Depresión,16,62,224,203
2019,15,Querétaro,Parkinson,0,10,12,12
2019,15,Querétaro,Alzheimer,0,6,5,10
2019,15,Quintana Roo,Depresión,44,79,310,231
2019,15,Quintana Roo,Parkinson,1,9,4,21
2019,15,Quintana Roo,Alzheimer,1,4,6,6
2019,15,San Luis Potosí,Depresión,52,208,639,899
2019,15,San Luis Potosí,Parkinson,1,21,17,69
2019,15,San Luis Potosí,Alzheimer,0,6,6,10
2019,15,Sinaloa,Depresión,82,277,912,1388
2019,15,Sinaloa,Parkinson,12,58,82,138
2019,15,Sinaloa,Alzheimer,4,26,47,70
2019,15,Sonora,Depresión,72,112,468,507
2019,15,Sonora,Parkinson,8,36,31,69
2019,15,Sonora,Alzheimer,1,13,21,22
2019,15,Tabasco,Depresión,55,111,435,493
2019,15,Tabasco,Parkinson,3,23,9,30
2019,15,Tabasco,Alzheimer,1,10,14,7
2019,15,Tamaulipas,Depresión,109,472,922,1694
2019,15,Tamaulipas,Parkinson,5,36,36,109
2019,15,Tamaulipas,Alzheimer,5,25,25,57
2019,15,Tlaxcala,Depresión,16,31,129,163
2019,15,Tlaxcala,Parkinson,5,18,9,16
2019,15,Tlaxcala,Alzheimer,0,2,2,3
2019,15,Veracruz,Depresión,159,499,1550,1670
2019,15,Veracruz,Parkinson,18,108,88,194
2019,15,Veracruz,Alzheimer,3,22,55,44
2019,15,Yucatán,Depresión,42,103,432,487
2019,15,Yucatán,Parkinson,1,10,12,32
2019,15,Yucatán,Alzheimer,0,5,4,6
2019,15,Zacatecas,Depresión,34,128,394,384
2019,15,Zacatecas,Parkinson,3,7,11,16
2019,15,Zacatecas,Alzheimer,2,2,7,4
2019,16,Aguascalientes,Depresión,37,130,303,587
2019,16,Aguascalientes,Parkinson,1,13,8,23
2019,16,Aguascalientes,Alzheimer,1,4,4,7
2019,16,Baja California,Depresión,92,409,955,1375
2019,16,Baja California,Parkinson,5,48,48,54
2019,16,Baja California,Alzheimer,6,19,29,22
2019,16,Baja California Sur,Depresión,18,73,164,255
2019,16,Baja California Sur,Parkinson,1,12,4,8
2019,16,Baja California Sur,Alzheimer,0,1,0,6
2019,16,Campeche,Depresión,20,98,236,478
2019,16,Campeche,Parkinson,1,6,6,24
2019,16,Campeche,Alzheimer,1,5,4,9
2019,16,Coahuila,Depresión,30,105,316,307
2019,16,Coahuila,Parkinson,6,54,39,17
2019,16,Coahuila,Alzheimer,3,6,21,8
2019,16,Colima,Depresión,38,110,410,399
2019,16,Colima,Parkinson,1,11,15,33
2019,16,Colima,Alzheimer,0,1,1,19
2019,16,Chiapas,Depresión,17,114,302,487
2019,16,Chiapas,Parkinson,1,32,19,59
2019,16,Chiapas,Alzheimer,1,6,12,18
2019,16,Chihuahua,Depresión,251,929,2200,2825
2019,16,Chihuahua,Parkinson,16,92,73,165
2019,16,Chihuahua,Alzheimer,8,29,51,56
2019,16,Ciudad de México,Depresión,428,1566,4354,4959
2019,16,Ciudad de México,Parkinson,45,353,330,157
2019,16,Ciudad de México,Alzheimer,3,24,37,52
2019,16,Durango,Depresión,81,330,1102,1313
2019,16,Durango,Parkinson,2,21,27,90
2019,16,Durango,Alzheimer,1,7,12,19
2019,16,Guanajuato,Depresión,70,173,702,936
2019,16,Guanajuato,Parkinson,6,28,20,50
2019,16,Guanajuato,Alzheimer,0,7,11,17
2019,16,Guerrero,Depresión,26,112,392,470
2019,16,Guerrero,Parkinson,2,15,14,26
2019,16,Guerrero,Alzheimer,0,0,0,10
2019,16,Hidalgo,Depresión,53,159,555,643
2019,16,Hidalgo,Parkinson,6,14,22,44
2019,16,Hidalgo,Alzheimer,3,12,12,14
2019,16,Jalisco,Depresión,194,757,1939,3070
2019,16,Jalisco,Parkinson,17,106,96,248
2019,16,Jalisco,Alzheimer,7,24,56,91
2019,16,México,Depresión,160,542,1741,2712
2019,16,México,Parkinson,13,90,83,112
2019,16,México,Alzheimer,4,17,26,26
2019,16,Michoacán,Depresión,50,300,745,1200
2019,16,Michoacán,Parkinson,4,34,35,84
2019,16,Michoacán,Alzheimer,1,11,20,27
2019,16,Morelos,Depresión,52,154,570,524
2019,16,Morelos,Parkinson,1,44,31,76
2019,16,Morelos,Alzheimer,1,10,13,19
2019,16,Nayarit,Depresión,48,289,704,531
2019,16,Nayarit,Parkinson,2,19,10,34
2019,16,Nayarit,Alzheimer,2,8,21,39
2019,16,Nuevo León,Depresión,71,400,976,926
2019,16,Nuevo León,Parkinson,5,53,47,89
2019,16,Nuevo León,Alzheimer,6,20,27,53
2019,16,Oaxaca,Depresión,16,107,329,384
2019,16,Oaxaca,Parkinson,2,21,33,37
2019,16,Oaxaca,Alzheimer,0,10,8,11
2019,16,Puebla,Depresión,66,267,593,599
2019,16,Puebla,Parkinson,1,27,41,75
2019,16,Puebla,Alzheimer,2,7,16,17
2019,16,Querétaro,Depresión,12,64,234,219
2019,16,Querétaro,Parkinson,1,10,13,14
2019,16,Querétaro,Alzheimer,0,6,5,11
2019,16,Quintana Roo,Depresión,33,85,337,258
2019,16,Quintana Roo,Parkinson,0,9,4,24
2019,16,Quintana Roo,Alzheimer,0,4,6,6
2019,16,San Luis Potosí,Depresión,59,216,690,996
2019,16,San Luis Potosí,Parkinson,2,22,18,74
2019,16,San Luis Potosí,Alzheimer,4,7,9,11
2019,16,Sinaloa,Depresión,89,304,974,1496
2019,16,Sinaloa,Parkinson,13,64,89,151
2019,16,Sinaloa,Alzheimer,6,29,50,75
2019,16,Sonora,Depresión,53,128,507,559
2019,16,Sonora,Parkinson,3,39,31,79
2019,16,Sonora,Alzheimer,1,14,21,24
2019,16,Tabasco,Depresión,42,129,459,522
2019,16,Tabasco,Parkinson,3,24,11,31
2019,16,Tabasco,Alzheimer,6,12,18,8
2019,16,Tamaulipas,Depresión,79,490,983,1852
2019,16,Tamaulipas,Parkinson,9,40,41,114
2019,16,Tamaulipas,Alzheimer,3,26,27,64
2019,16,Tlaxcala,Depresión,16,38,147,176
2019,16,Tlaxcala,Parkinson,3,22,9,18
2019,16,Tlaxcala,Alzheimer,1,2,3,3
2019,16,Veracruz,Depresión,162,537,1674,1804
2019,16,Veracruz,Parkinson,11,112,95,206
2019,16,Veracruz,Alzheimer,1,22,56,49
2019,16,Yucatán,Depresión,32,110,457,526
2019,16,Yucatán,Parkinson,2,12,12,36
2019,16,Yucatán,Alzheimer,1,5,5,7
2019,16,Zacatecas,Depresión,40,139,423,421
2019,16,Zacatecas,Parkinson,4,10,12,17
2019,16,Zacatecas,Alzheimer,0,2,7,4
2019,17,Aguascalientes,Depresión,34,140,327,614
2019,17,Aguascalientes,Parkinson,3,15,9,25
2019,17,Aguascalientes,Alzheimer,0,4,4,7
2019,17,Baja California,Depresión,55,423,996,1491
2019,17,Baja California,Parkinson,3,50,49,60
2019,17,Baja California,Alzheimer,2,19,31,26
2019,17,Baja California Sur,Depresión,9,73,173,268
2019,17,Baja California Sur,Parkinson,2,14,4,9
2019,17,Baja California Sur,Alzheimer,0,1,0,6
2019,17,Campeche,Depresión,8,102,240,507
2019,17,Campeche,Parkinson,4,8,8,24
2019,17,Campeche,Alzheimer,1,5,5,9
2019,17,Coahuila,Depresión,25,109,338,338
2019,17,Coahuila,Parkinson,4,56,41,18
2019,17,Coahuila,Alzheimer,1,6,22,8
2019,17,Colima,Depresión,22,119,423,434
2019,17,Colima,Parkinson,1,11,16,34
2019,17,Colima,Alzheimer,0,1,1,20
2019,17,Chiapas,Depresión,18,123,317,528
2019,17,Chiapas,Parkinson,2,34,19,63
2019,17,Chiapas,Alzheimer,0,6,12,19
2019,17,Chihuahua,Depresión,209,993,2349,3026
2019,17,Chihuahua,Parkinson,7,95,77,177
2019,17,Chihuahua,Alzheimer,3,29,54,59
2019,17,Ciudad de México,Depresión,303,1654,4590,5371
2019,17,Ciudad de México,Parkinson,26,364,345,171
2019,17,Ciudad de México,Alzheimer,5,26,40,57
2019,17,Durango,Depresión,81,345,1171,1399
2019,17,Durango,Parkinson,4,25,33,96
2019,17,Durango,Alzheimer,2,7,14,20
2019,17,Guanajuato,Depresión,37,182,730,990
2019,17,Guanajuato,Parkinson,1,28,21,55
2019,17,Guanajuato,Alzheimer,1,7,12,17
2019,17,Guerrero,Depresión,18,117,417,498
2019,17,Guerrero,Parkinson,1,17,14,27
2019,17,Guerrero,Alzheimer,0,0,0,10
2019,17,Hidalgo,Depresión,45,173,586,699
2019,17,Hidalgo,Parkinson,1,14,23,47
2019,17,Hidalgo,Alzheimer,0,12,12,15
2019,17,Jalisco,Depresión,119,791,2028,3302
2019,17,Jalisco,Parkinson,6,108,101,274
2019,17,Jalisco,Alzheimer,6,26,60,98
2019,17,México,Depresión,116,580,1860,2902
2019,17,México,Parkinson,8,95,87,125
2019,17,México,Alzheimer,0,17,26,29
2019,17,Michoacán,Depresión,35,309,771,1281
2019,17,Michoacán,Parkinson,3,37,35,95
2019,17,Michoacán,Alzheimer,0,11,20,28
2019,17,Morelos,Depresión,28,161,591,699
2019,17,Morelos,Parkinson,1,44,32,86
2019,17,Morelos,Alzheimer,1,11,13,19
2019,17,Nayarit,Depresión,31,298,726,567
2019,17,Nayarit,Parkinson,2,20,11,35
2019,17,Nayarit,Alzheimer,2,8,23,40
2019,17,Nuevo León,Depresión,61,412,1025,1005
2019,17,Nuevo León,Parkinson,6,57,49,96
2019,17,Nuevo León,Alzheimer,1,21,27,54
2019,17,Oaxaca,Depresión,11,113,342,417
2019,17,Oaxaca,Parkinson,1,22,35,39
2019,17,Oaxaca,Alzheimer,1,10,9,11
2019,17,Puebla,Depresión,39,264,589,653
2019,17,Puebla,Parkinson,2,19,28,79
2019,17,Puebla,Alzheimer,0,6,9,17
2019,17,Querétaro,Depresión,13,66,245,245
2019,17,Querétaro,Parkinson,0,10,13,15
2019,17,Querétaro,Alzheimer,0,6,5,12
2019,17,Quintana Roo,Depresión,25,89,358,295
2019,17,Quintana Roo,Parkinson,0,9,4,36
2019,17,Quintana Roo,Alzheimer,0,4,6,6
2019,17,San Luis Potosí,Depresión,37,230,713,1075
2019,17,San Luis Potosí,Parkinson,4,24,20,80
2019,17,San Luis Potosí,Alzheimer,3,10,9,12
2019,17,Sinaloa,Depresión,53,320,1012,1591
2019,17,Sinaloa,Parkinson,6,68,91,162
2019,17,Sinaloa,Alzheimer,2,30,51,80
2019,17,Sonora,Depresión,47,139,545,606
2019,17,Sonora,Parkinson,1,39,32,82
2019,17,Sonora,Alzheimer,1,14,22,26
2019,17,Tabasco,Depresión,32,134,486,561
2019,17,Tabasco,Parkinson,3,27,11,32
2019,17,Tabasco,Alzheimer,0,12,18,12
2019,17,Tamaulipas,Depresión,187,512,1148,1962
2019,17,Tamaulipas,Parkinson,4,43,42,121
2019,17,Tamaulipas,Alzheimer,3,26,30,66
2019,17,Tlaxcala,Depresión,14,39,160,194
2019,17,Tlaxcala,Parkinson,0,22,9,20
2019,17,Tlaxcala,Alzheimer,0,2,3,4
2019,17,Veracruz,Depresión,108,569,1744,1917
2019,17,Veracruz,Parkinson,11,118,100,219
2019,17,Veracruz,Alzheimer,6,25,59,51
2019,17,Yucatán,Depresión,21,113,475,572
2019,17,Yucatán,Parkinson,2,14,12,39
2019,17,Yucatán,Alzheimer,2,7,5,7
2019,17,Zacatecas,Depresión,24,146,440,459
2019,17,Zacatecas,Parkinson,3,10,15,21
2019,17,Zacatecas,Alzheimer,0,2,7,4
2019,18,Aguascalientes,Depresión,25,145,347,629
2019,18,Aguascalientes,Parkinson,3,17,10,29
2019,18,Aguascalientes,Alzheimer,0,4,4,9
2019,18,Baja California,Depresión,72,446,1048,1586
2019,18,Baja California,Parkinson,3,51,51,64
2019,18,Baja California,Alzheimer,3,19,34,29
2019,18,Baja California Sur,Depresión,15,76,185,278
2019,18,Baja California Sur,Parkinson,0,14,4,9
2019,18,Baja California Sur,Alzheimer,0,1,0,6
2019,18,Campeche,Depresión,22,111,253,541
2019,18,Campeche,Parkinson,0,8,8,24
2019,18,Campeche,Alzheimer,0,5,5,9
2019,18,Coahuila,Depresión,39,119,366,370
2019,18,Coahuila,Parkinson,1,57,41,19
2019,18,Coahuila,Alzheimer,1,6,23,8
2019,18,Colima,Depresión,41,128,455,468
2019,18,Colima,Parkinson,2,12,17,36
2019,18,Colima,Alzheimer,0,1,1,20
2019,18,Chiapas,Depresión,12,125,327,552
2019,18,Chiapas,Parkinson,2,35,20,66
2019,18,Chiapas,Alzheimer,0,6,12,22
2019,18,Chihuahua,Depresión,239,1069,2510,3211
2019,18,Chihuahua,Parkinson,15,99,88,186
2019,18,Chihuahua,Alzheimer,5,31,57,61
2019,18,Ciudad de México,Depresión,413,1780,4881,5730
2019,18,Ciudad de México,Parkinson,55,399,365,187
2019,18,Ciudad de México,Alzheimer,6,27,45,64
2019,18,Durango,Depresión,104,370,1250,1481
2019,18,Durango,Parkinson,7,28,37,98
2019,18,Durango,Alzheimer,1,7,15,22
2019,18,Guanajuato,Depresión,55,197,770,1056
2019,18,Guanajuato,Parkinson,7,31,25,57
2019,18,Guanajuato,Alzheimer,1,7,13,17
2019,18,Guerrero,Depresión,25,121,439,526
2019,18,Guerrero,Parkinson,2,19,14,29
2019,18,Guerrero,Alzheimer,2,0,3,10
2019,18,Hidalgo,Depresión,67,188,638,769
2019,18,Hidalgo,Parkinson,2,14,25,51
2019,18,Hidalgo,Alzheimer,0,12,12,16
2019,18,Jalisco,Depresión,154,835,2139,3491
2019,18,Jalisco,Parkinson,17,120,106,295
2019,18,Jalisco,Alzheimer,1,26,61,99
2019,18,México,Depresión,158,626,1991,3090
2019,18,México,Parkinson,10,102,92,137
2019,18,México,Alzheimer,3,18,28,31
2019,18,Michoacán,Depresión,49,329,800,1361
2019,18,Michoacán,Parkinson,4,39,37,98
2019,18,Michoacán,Alzheimer,1,11,21,28
2019,18,Morelos,Depresión,34,171,615,770
2019,18,Morelos,Parkinson,9,49,36,90
2019,18,Morelos,Alzheimer,1,11,14,19
2019,18,Nayarit,Depresión,21,304,741,600
2019,18,Nayarit,Parkinson,1,21,11,37
2019,18,Nayarit,Alzheimer,3,10,24,41
2019,18,Nuevo León,Depresión,72,431,1082,1079
2019,18,Nuevo León,Parkinson,5,58,53,101
2019,18,Nuevo León,Alzheimer,1,22,27,56
2019,18,Oaxaca,Depresión,14,117,360,453
2019,18,Oaxaca,Parkinson,1,25,37,47
2019,18,Oaxaca,Alzheimer,2,10,11,12
2019,18,Puebla,Depresión,65,292,669,707
2019,18,Puebla,Parkinson,2,32,42,83
2019,18,Puebla,Alzheimer,0,7,14,18
2019,18,Querétaro,Depresión,16,69,258,265
2019,18,Querétaro,Parkinson,0,10,13,16
2019,18,Querétaro,Alzheimer,1,7,5,13
2019,18,Quintana Roo,Depresión,27,93,381,307
2019,18,Quintana Roo,Parkinson,0,9,4,36
2019,18,Quintana Roo,Alzheimer,0,4,6,6
2019,18,San Luis Potosí,Depresión,51,238,756,1131
2019,18,San Luis Potosí,Parkinson,3,25,22,86
2019,18,San Luis Potosí,Alzheimer,1,10,10,13
2019,18,Sinaloa,Depresión,88,336,1086,1686
2019,18,Sinaloa,Parkinson,9,71,97,170
2019,18,Sinaloa,Alzheimer,3,31,53,80
2019,18,Sonora,Depresión,40,151,573,652
2019,18,Sonora,Parkinson,5,43,33,90
2019,18,Sonora,Alzheimer,2,14,24,31
2019,18,Tabasco,Depresión,32,141,511,574
2019,18,Tabasco,Parkinson,5,29,14,34
2019,18,Tabasco,Alzheimer,2,12,20,14
2019,18,Tamaulipas,Depresión,101,544,1217,2060
2019,18,Tamaulipas,Parkinson,11,46,50,132
2019,18,Tamaulipas,Alzheimer,2,27,31,69
2019,18,Tlaxcala,Depresión,12,44,167,206
2019,18,Tlaxcala,Parkinson,2,24,9,21
2019,18,Tlaxcala,Alzheimer,0,2,3,4
2019,18,Veracruz,Depresión,134,614,1831,2064
2019,18,Veracruz,Parkinson,9,119,108,231
2019,18,Veracruz,Alzheimer,7,29,62,55
2019,18,Yucatán,Depresión,28,120,496,607
2019,18,Yucatán,Parkinson,1,15,12,42
2019,18,Yucatán,Alzheimer,0,7,5,9
2019,18,Zacatecas,Depresión,40,157,469,496
2019,18,Zacatecas,Parkinson,2,12,15,22
2019,18,Zacatecas,Alzheimer,0,2,7,4
2019,19,Aguascalientes,Depresión,26,152,366,640
2019,19,Aguascalientes,Parkinson,0,17,10,32
2019,19,Aguascalientes,Alzheimer,0,4,4,9
2019,19,Baja California,Depresión,62,458,1101,1659
2019,19,Baja California,Parkinson,2,52,52,68
2019,19,Baja California,Alzheimer,4,20,37,30
2019,19,Baja California Sur,Depresión,17,81,197,289
2019,19,Baja California Sur,Parkinson,0,14,4,9
2019,19,Baja California Sur,Alzheimer,0,1,0,6
2019,19,Campeche,Depresión,22,120,266,559
2019,19,Campeche,Parkinson,0,8,8,25
2019,19,Campeche,Alzheimer,1,5,6,9
2019,19,Coahuila,Depresión,32,126,391,384
2019,19,Coahuila,Parkinson,2,58,42,20
2019,19,Coahuila,Alzheimer,3,8,24,8
2019,19,Colima,Depresión,37,135,485,485
2019,19,Colima,Parkinson,2,12,19,39
2019,19,Colima,Alzheimer,0,1,1,22
2019,19,Chiapas,Depresión,10,129,333,587
2019,19,Chiapas,Parkinson,1,35,21,70
2019,19,Chiapas,Alzheimer,3,7,14,22
2019,19,Chihuahua,Depresión,232,1157,2657,3362
2019,19,Chihuahua,Parkinson,9,105,91,194
2019,19,Chihuahua,Alzheimer,6,32,62,65
2019,19,Ciudad de México,Depresión,404,1890,5181,6048
2019,19,Ciudad de México,Parkinson,36,422,378,198
2019,19,Ciudad de México,Alzheimer,3,27,48,72
2019,19,Durango,Depresión,98,388,1330,1558
2019,19,Durango,Parkinson,3,30,39,100
2019,19,Durango,Alzheimer,2,7,17,24
2019,19,Guanajuato,Depresión,56,212,811,1100
2019,19,Guanajuato,Parkinson,5,34,27,57
2019,19,Guanajuato,Alzheimer,3,9,14,17
2019,19,Guerrero,Depresión,35,128,467,565
2019,19,Guerrero,Parkinson,3,20,16,32
2019,19,Guerrero,Alzheimer,1,1,3,12
2019,19,Hidalgo,Depresión,55,200,681,805
2019,19,Hidalgo,Parkinson,1,14,26,53
2019,19,Hidalgo,Alzheimer,1,12,13,16
2019,19,Jalisco,Depresión,146,880,2241,3682
2019,19,Jalisco,Parkinson,15,131,110,306
2019,19,Jalisco,Alzheimer,6,26,67,104
2019,19,México,Depresión,144,657,2104,3236
2019,19,México,Parkinson,6,104,96,139
2019,19,México,Alzheimer,0,18,28,32
2019,19,Michoacán,Depresión,48,346,833,1446
2019,19,Michoacán,Parkinson,10,45,41,106
2019,19,Michoacán,Alzheimer,7,14,25,30
2019,19,Morelos,Depresión,37,176,647,827
2019,19,Morelos,Parkinson,3,51,37,94
2019,19,Morelos,Alzheimer,0,11,14,20
2019,19,Nayarit,Depresión,30,311,764,631
2019,19,Nayarit,Parkinson,2,23,11,39
2019,19,Nayarit,Alzheimer,0,10,24,43
2019,19,Nuevo León,Depresión,88,451,1153,1135
2019,19,Nuevo León,Parkinson,8,63,56,102
2019,19,Nuevo León,Alzheimer,6,23,32,58
2019,19,Oaxaca,Depresión,23,121,381,472
2019,19,Oaxaca,Parkinson,1,26,38,50
2019,19,Oaxaca,Alzheimer,2,10,13,14
2019,19,Puebla,Depresión,62,297,671,729
2019,19,Puebla,Parkinson,4,21,32,86
2019,19,Puebla,Alzheimer,0,6,7,18
2019,19,Querétaro,Depresión,23,76,274,283
